id,title,filtered_words,label
F109,Hoax Confirmed by Sources,use seem ask. officer benefit paper general daughter phone. — shocking claims hoax surface internet.,FAKE
R111,New Report on Policy,indicate science help sister agency record. say mother relate three. experts discuss ongoing developments policy.,REAL
F078,Aliens Confirmed by Sources,however law outside sometimes glass commercial interview. might according defense class past society north. toward economic want million kind. — shocking claims aliens surface internet.,FAKE
R105,New Report on Budget Report,simple store listen agree mother general form. carry political table. school dream fact deal party. experts discuss ongoing developments budget report.,REAL
F196,Government Cover-Up Confirmed by Sources,resource son care teach remain. central involve memory wear music southern. — shocking claims government cover-up surface internet.,FAKE
F118,Immortal Jellyfish Confirmed by Sources,body activity truth middle bit task send. form treat election believe exist. — shocking claims immortal jellyfish surface internet.,FAKE
F077,Secret Cure Confirmed by Sources,base plan ago fast remember single remain. coach program population. — shocking claims secret cure surface internet.,FAKE
F070,Government Cover-Up Confirmed by Sources,political choice sure father. along believe test table common fall. — shocking claims government cover-up surface internet.,FAKE
F041,Immortal Jellyfish Confirmed by Sources,mind natural page deal trouble community wall around. find course true sport. — shocking claims immortal jellyfish surface internet.,FAKE
R026,New Report on Policy,participant street follow social. debate poor message one recent adult claim. seek carry weight radio doctor deep. experts discuss ongoing developments policy.,REAL
R207,New Report on Policy,million south condition. force happen which. mean mention group decade detail. experts discuss ongoing developments policy.,REAL
F163,Secret Cure Confirmed by Sources,wind yes discussion suffer half special. reduce relationship piece soldier expect. — shocking claims secret cure surface internet.,FAKE
F171,Government Cover-Up Confirmed by Sources,trial suddenly watch street day public. dog direction speech pull religious. teach newspaper mr know site. — shocking claims government cover-up surface internet.,FAKE
F139,Immortal Jellyfish Confirmed by Sources,glass art hit spring. benefit campaign morning. leg health middle like check need real. — shocking claims immortal jellyfish surface internet.,FAKE
F120,Miracle Drug Confirmed by Sources,line red ten property. thousand first behavior. investment relationship respond dark. — shocking claims miracle drug surface internet.,FAKE
F146,Mind Control Confirmed by Sources,exist according talk similar yard suggest raise none. born act worry population together. bring local area value. — shocking claims mind control surface internet.,FAKE
R115,New Report on Research,soon parent treat interview western life. agency dinner skill top enjoy movement thing effort. recent institution somebody project treat whole air. experts discuss ongoing developments research.,REAL
F039,Aliens Confirmed by Sources,news success hot. property name idea player authority service. — shocking claims aliens surface internet.,FAKE
F225,Hoax Confirmed by Sources,task want set trip follow amount charge. wish line alone rich participant let speak. — shocking claims hoax surface internet.,FAKE
F140,Aliens Confirmed by Sources,clear billion local owner carry place. notice theory change plan work almost. authority practice begin mother window company. realize however road open heart. — shocking claims aliens surface internet.,FAKE
F122,Mind Control Confirmed by Sources,technology baby effect cold particular. sound produce forget impact environmental. guess buy candidate often others take. — shocking claims mind control surface internet.,FAKE
R070,New Report on Budget Report,whole indicate figure north simply remain. front page pass remain charge. happen contain watch. experts discuss ongoing developments budget report.,REAL
F248,Celebrity Scandal Confirmed by Sources,seek part oil fear attorney specific. home opportunity apply foreign. — shocking claims celebrity scandal surface internet.,FAKE
R016,New Report on Technology Breakthrough,stock seek carry social. price official dream north. experts discuss ongoing developments technology breakthrough.,REAL
R148,New Report on Technology Breakthrough,budget program report foreign remain consider foreign. production ground white tree. past wife morning within manager area. value ten white hard color instead response. experts discuss ongoing developments technology breakthrough.,REAL
R142,New Report on Budget Report,none enter adult institution rather bit. experts discuss ongoing developments budget report.,REAL
F141,Miracle Drug Confirmed by Sources,evening from. consumer life million second. point dream book run husband we. — shocking claims miracle drug surface internet.,FAKE
R076,New Report on Technology Breakthrough,hold popular air. around message. control someone live able modern cause represent. experts discuss ongoing developments technology breakthrough.,REAL
R180,New Report on Budget Report,right personal dream three list place trip similar. southern notice behind black so. management speech wear law detail. experts discuss ongoing developments budget report.,REAL
F126,Aliens Confirmed by Sources,simply people wall maybe republican. song task vote star. — shocking claims aliens surface internet.,FAKE
R134,New Report on Economic Growth,imagine choose picture head. several care indeed friend one wish add business. experts discuss ongoing developments economic growth.,REAL
F132,Mind Control Confirmed by Sources,include still heart look. visit others finish cold face either travel. — shocking claims mind control surface internet.,FAKE
F230,Immortal Jellyfish Confirmed by Sources,however cost continue arm. another base draw different. dog wish accept tough let. generation office question onto either. — shocking claims immortal jellyfish surface internet.,FAKE
F243,Aliens Confirmed by Sources,sign reduce stuff per smile stage north police. enter set less hold decide work pick boy. character least everybody exist before. total administration truth list impact. — shocking claims aliens surface internet.,FAKE
R191,New Report on Budget Report,ago nature husband turn forget rich art. describe common blue push however girl. radio tree game then. experts discuss ongoing developments budget report.,REAL
R130,New Report on Public Health,long nearly sport standard. front begin indicate concern. experts discuss ongoing developments public health.,REAL
F081,Mind Control Confirmed by Sources,end red baby task popular name walk. general magazine hard whatever. — shocking claims mind control surface internet.,FAKE
R209,New Report on Technology Breakthrough,word hold speech however probably. side drive local share. course agree around discussion training save. experts discuss ongoing developments technology breakthrough.,REAL
F228,Hoax Confirmed by Sources,parent finally stuff floor relate feel. exist idea action never. — shocking claims hoax surface internet.,FAKE
R030,New Report on Budget Report,available partner realize establish two. across leader also increase. experts discuss ongoing developments budget report.,REAL
R214,New Report on Education,expert civil help experience avoid citizen support. inside article subject service discussion almost. experts discuss ongoing developments education.,REAL
R175,New Report on Economic Growth,might hundred how. recent cut long make. successful night energy thank outside. experts discuss ongoing developments economic growth.,REAL
